Aasta,Maakond,Kogus,Liik,Ühik_x,Ühikuhind,Ühik_y,Kogukulu
2014,Harju maakond,7.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,3076.08
2014,..Tallinn,3.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,1318.32
2014,Hiiu maakond,0.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,0.0
2014,Ida-Viru maakond,17.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,7470.48
2014,Jõgeva maakond,1.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,439.44
2014,Järva maakond,3.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,1318.32
2014,Lääne maakond,2.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,878.88
2014,Lääne-Viru maakond,0.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,0.0
2014,Põlva maakond,0.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,0.0
2014,Pärnu maakond,1.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,439.44
2014,Rapla maakond,2.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,878.88
2014,Saare maakond,2.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,878.88
2014,Tartu maakond,2.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,878.88
2014,..Tartu linn,1.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,439.44
2014,Valga maakond,2.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,878.88
2014,Viljandi maakond,2.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,878.88
2014,Võru maakond,2.0,Põlevkiviõli,tuhat tonni,439.44,eurot/t,878.88
2015,Kogu Eesti,50.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,14150.5
2015,Harju maakond,10.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,2830.1
2015,..Tallinn,7.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,1981.07
2015,Hiiu maakond,0.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,0.0
2015,Ida-Viru maakond,24.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,6792.24
2015,Jõgeva maakond,1.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,283.01
2015,Järva maakond,2.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,566.02
2015,Lääne maakond,2.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,566.02
2015,Lääne-Viru maakond,2.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,566.02
2015,Põlva maakond,0.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,0.0
2015,Pärnu maakond,1.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,283.01
2015,Rapla maakond,1.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,283.01
2015,Saare maakond,1.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,283.01
2015,Tartu maakond,2.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,566.02
2015,..Tartu linn,0.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,0.0
2015,Valga maakond,2.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,566.02
2015,Viljandi maakond,1.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,283.01
2015,Võru maakond,1.0,Põlevkiviõli,tuhat tonni,283.01,eurot/t,283.01
2016,Kogu Eesti,51.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,14627.82
2016,Harju maakond,9.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,2581.38
2016,..Tallinn,7.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,2007.74
2016,Hiiu maakond,0.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,0.0
2016,Ida-Viru maakond,24.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,6883.68
2016,Jõgeva maakond,1.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,286.82
2016,Järva maakond,1.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,286.82
2016,Lääne maakond,2.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,573.64
2016,Lääne-Viru maakond,1.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,286.82
2016,Põlva maakond,0.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,0.0
2016,Pärnu maakond,1.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,286.82
2016,Rapla maakond,1.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,286.82
2016,Saare maakond,1.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,286.82
2016,Tartu maakond,1.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,286.82
2016,..Tartu linn,0.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,0.0
2016,Valga maakond,1.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,286.82
2016,Viljandi maakond,1.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,286.82
2016,Võru maakond,7.0,Põlevkiviõli,tuhat tonni,286.82,eurot/t,2007.74
2017,Kogu Eesti,42.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,14127.96
2017,Harju maakond,8.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,2691.04
2017,..Tallinn,5.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,1681.9
2017,Hiiu maakond,0.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,0.0
2017,Ida-Viru maakond,21.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,7063.98
2017,Jõgeva maakond,2.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,672.76
2017,Järva maakond,1.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,336.38
2017,Lääne maakond,2.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,672.76
2017,Lääne-Viru maakond,0.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,0.0
2017,Põlva maakond,0.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,0.0
2017,Pärnu maakond,1.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,336.38
2017,Rapla maakond,1.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,336.38
2017,Saare maakond,1.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,336.38
2017,Tartu maakond,2.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,672.76
2017,..Tartu linn,1.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,336.38
2017,Valga maakond,1.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,336.38
2017,Viljandi maakond,1.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,336.38
2017,Võru maakond,1.0,Põlevkiviõli,tuhat tonni,336.38,eurot/t,336.38
2018,Kogu Eesti,40.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,15268.0
2018,Harju maakond,10.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,3817.0
2018,..Tallinn,8.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,3053.6
2018,Hiiu maakond,0.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,0.0
2018,Ida-Viru maakond,20.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,7634.0
2018,Jõgeva maakond,0.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,0.0
2018,Järva maakond,1.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,381.7
2018,Lääne maakond,0.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,0.0
2018,Lääne-Viru maakond,0.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,0.0
2018,Põlva maakond,0.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,0.0
2018,Pärnu maakond,4.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,1526.8
2018,Rapla maakond,0.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,0.0
2018,Saare maakond,1.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,381.7
2018,Tartu maakond,2.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,763.4
2018,..Tartu linn,0.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,0.0
2018,Valga maakond,0.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,0.0
2018,Viljandi maakond,0.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,0.0
2018,Võru maakond,2.0,Põlevkiviõli,tuhat tonni,381.7,eurot/t,763.4
2019,Kogu Eesti,34.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,12960.8
2019,Harju maakond,10.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,3812.0
2019,..Tallinn,9.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,3430.8
2019,Hiiu maakond,0.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,0.0
2019,Ida-Viru maakond,14.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,5336.8
2019,Jõgeva maakond,0.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,0.0
2019,Järva maakond,1.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,381.2
2019,Lääne maakond,0.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,0.0
2019,Lääne-Viru maakond,0.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,0.0
2019,Põlva maakond,0.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,0.0
2019,Pärnu maakond,3.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,1143.6
2019,Rapla maakond,0.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,0.0
2019,Saare maakond,1.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,381.2
2019,Tartu maakond,3.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,1143.6
2019,..Tartu linn,1.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,381.2
2019,Valga maakond,0.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,0.0
2019,Viljandi maakond,1.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,381.2
2019,Võru maakond,1.0,Põlevkiviõli,tuhat tonni,381.2,eurot/t,381.2
2012,Kogu Eesti,67.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,46493.31
2012,Harju maakond,35.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,24287.55
2012,..Tallinn,23.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,15960.39
2012,Hiiu maakond,0.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,0.0
2012,Ida-Viru maakond,3.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,2081.79
2012,Jõgeva maakond,4.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,2775.72
2012,Järva maakond,3.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,2081.79
2012,Lääne maakond,3.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,2081.79
2012,Lääne-Viru maakond,3.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,2081.79
2012,Põlva maakond,1.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,693.93
2012,Pärnu maakond,3.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,2081.79
2012,Rapla maakond,2.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,1387.86
2012,Saare maakond,2.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,1387.86
2012,Tartu maakond,4.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,2775.72
2012,..Tartu linn,1.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,693.93
2012,Valga maakond,2.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,1387.86
2012,Viljandi maakond,1.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,693.93
2012,Võru maakond,1.0,Kerge kütteõli,tuhat tonni,693.93,eurot/t,693.93
2013,Kogu Eesti,63.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,45748.71
2013,Harju maakond,34.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,24689.78
2013,..Tallinn,16.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,11618.72
2013,Hiiu maakond,0.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,0.0
2013,Ida-Viru maakond,2.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,1452.34
2013,Jõgeva maakond,4.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,2904.68
2013,Järva maakond,2.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,1452.34
2013,Lääne maakond,2.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,1452.34
2013,Lääne-Viru maakond,3.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,2178.51
2013,Põlva maakond,2.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,1452.34
2013,Pärnu maakond,3.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,2178.51
2013,Rapla maakond,1.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,726.17
2013,Saare maakond,2.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,1452.34
2013,Tartu maakond,4.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,2904.68
2013,..Tartu linn,3.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,2178.51
2013,Valga maakond,2.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,1452.34
2013,Viljandi maakond,1.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,726.17
2013,Võru maakond,1.0,Kerge kütteõli,tuhat tonni,726.17,eurot/t,726.17
2014,Kogu Eesti,33.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,22670.01
2014,Harju maakond,10.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,6869.7
2014,..Tallinn,6.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,4121.82
2014,Hiiu maakond,0.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,0.0
2014,Ida-Viru maakond,1.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,686.97
2014,Jõgeva maakond,3.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,2060.91
2014,Järva maakond,2.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,1373.94
2014,Lääne maakond,1.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,686.97
2014,Lääne-Viru maakond,1.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,686.97
2014,Põlva maakond,1.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,686.97
2014,Pärnu maakond,2.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,1373.94
2014,Rapla maakond,1.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,686.97
2014,Saare maakond,2.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,1373.94
2014,Tartu maakond,6.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,4121.82
2014,..Tartu linn,1.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,686.97
2014,Valga maakond,1.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,686.97
2014,Viljandi maakond,1.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,686.97
2014,Võru maakond,1.0,Kerge kütteõli,tuhat tonni,686.97,eurot/t,686.97
2015,Kogu Eesti,42.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,23120.58
2015,Harju maakond,18.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,9908.82
2015,..Tallinn,15.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,8257.35
2015,Hiiu maakond,0.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,0.0
2015,Ida-Viru maakond,1.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,550.49
2015,Jõgeva maakond,3.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,1651.47
2015,Järva maakond,2.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,1100.98
2015,Lääne maakond,1.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,550.49
2015,Lääne-Viru maakond,2.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,1100.98
2015,Põlva maakond,1.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,550.49
2015,Pärnu maakond,2.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,1100.98
2015,Rapla maakond,1.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,550.49
2015,Saare maakond,2.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,1100.98
2015,Tartu maakond,6.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,3302.94
2015,..Tartu linn,1.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,550.49
2015,Valga maakond,1.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,550.49
2015,Viljandi maakond,1.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,550.49
2015,Võru maakond,1.0,Kerge kütteõli,tuhat tonni,550.49,eurot/t,550.49
2016,Kogu Eesti,37.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,18034.17
2016,Harju maakond,14.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,6823.74
2016,..Tallinn,12.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,5848.92
2016,Hiiu maakond,3.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,1462.23
2016,Ida-Viru maakond,2.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,974.82
2016,Jõgeva maakond,2.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,974.82
2016,Järva maakond,4.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,1949.64
2016,Lääne maakond,0.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,0.0
2016,Lääne-Viru maakond,0.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,0.0
2016,Põlva maakond,0.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,0.0
2016,Pärnu maakond,1.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,487.41
2016,Rapla maakond,1.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,487.41
2016,Saare maakond,1.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,487.41
2016,Tartu maakond,8.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,3899.28
2016,..Tartu linn,8.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,3899.28
2016,Valga maakond,1.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,487.41
2016,Viljandi maakond,2.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,974.82
2016,Võru maakond,0.0,Kerge kütteõli,tuhat tonni,487.41,eurot/t,0.0
2017,Kogu Eesti,12.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,7215.36
2017,Harju maakond,5.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,3006.4
2017,..Tallinn,4.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,2405.12
2017,Hiiu maakond,0.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,0.0
2017,Ida-Viru maakond,0.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,0.0
2017,Jõgeva maakond,0.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,0.0
2017,Järva maakond,1.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,601.28
2017,Lääne maakond,0.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,0.0
2017,Lääne-Viru maakond,1.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,601.28
2017,Põlva maakond,0.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,0.0
2017,Pärnu maakond,1.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,601.28
2017,Rapla maakond,0.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,0.0
2017,Saare maakond,1.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,601.28
2017,Tartu maakond,1.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,601.28
2017,..Tartu linn,1.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,601.28
2017,Valga maakond,1.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,601.28
2017,Viljandi maakond,1.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,601.28
2017,Võru maakond,0.0,Kerge kütteõli,tuhat tonni,601.28,eurot/t,0.0
2018,Kogu Eesti,11.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,6456.01
2018,Harju maakond,5.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,2934.55
2018,..Tallinn,3.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,1760.73
2018,Hiiu maakond,0.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,0.0
2018,Ida-Viru maakond,1.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,586.91
2018,Jõgeva maakond,1.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,586.91
2018,Järva maakond,1.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,586.91
2018,Lääne maakond,0.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,0.0
2018,Lääne-Viru maakond,1.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,586.91
2018,Põlva maakond,0.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,0.0
2018,Pärnu maakond,0.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,0.0
2018,Rapla maakond,0.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,0.0
2018,Saare maakond,0.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,0.0
2018,Tartu maakond,0.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,0.0
2018,..Tartu linn,0.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,0.0
2018,Valga maakond,1.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,586.91
2018,Viljandi maakond,1.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,586.91
2018,Võru maakond,0.0,Kerge kütteõli,tuhat tonni,586.91,eurot/t,0.0
2019,Kogu Eesti,7.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,4010.79
2019,Harju maakond,2.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,1145.94
2019,..Tallinn,1.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,572.97
2019,Hiiu maakond,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,Ida-Viru maakond,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,Jõgeva maakond,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,Järva maakond,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,Lääne maakond,1.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,572.97
2019,Lääne-Viru maakond,1.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,572.97
2019,Põlva maakond,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,Pärnu maakond,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,Rapla maakond,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,Saare maakond,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,Tartu maakond,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,..Tartu linn,0.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,0.0
2019,Valga maakond,1.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,572.97
2019,Viljandi maakond,1.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,572.97
2019,Võru maakond,1.0,Kerge kütteõli,tuhat tonni,572.97,eurot/t,572.97
2012,Kogu Eesti,601.0,Diislikütus,tuhat tonni,1137.25,eurot/t,683487.25
2012,Harju maakond,265.0,Diislikütus,tuhat tonni,1137.25,eurot/t,301371.25
2012,..Tallinn,191.0,Diislikütus,tuhat tonni,1137.25,eurot/t,217214.75
2012,Hiiu maakond,4.0,Diislikütus,tuhat tonni,1137.25,eurot/t,4549.0
2012,Ida-Viru maakond,48.0,Diislikütus,tuhat tonni,1137.25,eurot/t,54588.0
2012,Jõgeva maakond,17.0,Diislikütus,tuhat tonni,1137.25,eurot/t,19333.25
2012,Järva maakond,20.0,Diislikütus,tuhat tonni,1137.25,eurot/t,22745.0
2012,Lääne maakond,13.0,Diislikütus,tuhat tonni,1137.25,eurot/t,14784.25
2012,Lääne-Viru maakond,28.0,Diislikütus,tuhat tonni,1137.25,eurot/t,31843.0
2012,Põlva maakond,11.0,Diislikütus,tuhat tonni,1137.25,eurot/t,12509.75
2012,Pärnu maakond,45.0,Diislikütus,tuhat tonni,1137.25,eurot/t,51176.25
2012,Rapla maakond,29.0,Diislikütus,tuhat tonni,1137.25,eurot/t,32980.25
2012,Saare maakond,15.0,Diislikütus,tuhat tonni,1137.25,eurot/t,17058.75
2012,Tartu maakond,65.0,Diislikütus,tuhat tonni,1137.25,eurot/t,73921.25
2012,..Tartu linn,36.0,Diislikütus,tuhat tonni,1137.25,eurot/t,40941.0
2012,Valga maakond,13.0,Diislikütus,tuhat tonni,1137.25,eurot/t,14784.25
2012,Viljandi maakond,15.0,Diislikütus,tuhat tonni,1137.25,eurot/t,17058.75
2012,Võru maakond,13.0,Diislikütus,tuhat tonni,1137.25,eurot/t,14784.25
2013,Kogu Eesti,595.0,Diislikütus,tuhat tonni,1139.04,eurot/t,677728.8
2013,Harju maakond,270.0,Diislikütus,tuhat tonni,1139.04,eurot/t,307540.8
2013,..Tallinn,204.0,Diislikütus,tuhat tonni,1139.04,eurot/t,232364.16
2013,Hiiu maakond,3.0,Diislikütus,tuhat tonni,1139.04,eurot/t,3417.12
2013,Ida-Viru maakond,44.0,Diislikütus,tuhat tonni,1139.04,eurot/t,50117.76
2013,Jõgeva maakond,16.0,Diislikütus,tuhat tonni,1139.04,eurot/t,18224.64
2013,Järva maakond,23.0,Diislikütus,tuhat tonni,1139.04,eurot/t,26197.92
2013,Lääne maakond,14.0,Diislikütus,tuhat tonni,1139.04,eurot/t,15946.56
2013,Lääne-Viru maakond,30.0,Diislikütus,tuhat tonni,1139.04,eurot/t,34171.2
2013,Põlva maakond,9.0,Diislikütus,tuhat tonni,1139.04,eurot/t,10251.36
2013,Pärnu maakond,45.0,Diislikütus,tuhat tonni,1139.04,eurot/t,51256.8
2013,Rapla maakond,16.0,Diislikütus,tuhat tonni,1139.04,eurot/t,18224.64
2013,Saare maakond,14.0,Diislikütus,tuhat tonni,1139.04,eurot/t,15946.56
2013,Tartu maakond,68.0,Diislikütus,tuhat tonni,1139.04,eurot/t,77454.72
2013,..Tartu linn,32.0,Diislikütus,tuhat tonni,1139.04,eurot/t,36449.28
2013,Valga maakond,12.0,Diislikütus,tuhat tonni,1139.04,eurot/t,13668.48
2013,Viljandi maakond,16.0,Diislikütus,tuhat tonni,1139.04,eurot/t,18224.64
2013,Võru maakond,15.0,Diislikütus,tuhat tonni,1139.04,eurot/t,17085.6
2014,Kogu Eesti,637.0,Diislikütus,tuhat tonni,1039.09,eurot/t,661900.33
2014,Harju maakond,263.0,Diislikütus,tuhat tonni,1039.09,eurot/t,273280.67
2014,..Tallinn,170.0,Diislikütus,tuhat tonni,1039.09,eurot/t,176645.3
2014,Hiiu maakond,4.0,Diislikütus,tuhat tonni,1039.09,eurot/t,4156.36
2014,Ida-Viru maakond,47.0,Diislikütus,tuhat tonni,1039.09,eurot/t,48837.23
2014,Jõgeva maakond,20.0,Diislikütus,tuhat tonni,1039.09,eurot/t,20781.8
