,Aasta,Tegevusala,Kogus,Liik,Ühik_x,Ühikuhind,Ühik_y,Kogukulu
751,2020,Puidutöötlemine,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
752,2020,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
753,2020,Koksi ja puhastatud naftatoodete tootmine,5510.8,Põlevkivi,tuhat t,14.53,eurot/t,80071.92
754,2020,keemia- ja farmaatsiatoodete tootmine,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
755,2020,Kummi- ja plasttoodete tootmine,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
756,2020,Muude mittemetalsetest mineraalidest toodete tootmine,6.6,Põlevkivi,tuhat t,14.53,eurot/t,95.9
757,2020,Metallitootmine,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
758,2020,Metalltoodete tootmine,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
759,2020,"arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
760,2020,Mööblitootmine,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
761,2020,Muu tootmine,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
762,2020,"Elektrienergia-, auru- ja kuumaveevarustus",6513.0,Põlevkivi,tuhat t,14.53,eurot/t,94633.89
763,2020,Veevarustus ja kanalisatsioon,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
764,2020,Jäätmetöötlus,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
765,2020,Ehitus,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
766,2020,Hulgi- ja jaekaubandus,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
767,2020,Maismaaveondus,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
768,2020,Veetransport,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
769,2020,Õhutansport,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
770,2020,"Laondus, posti- ja kulleriteenistus",0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
771,2020,Majutus ja toitlustus,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
772,2020,Info ja side,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
773,2020,Finants- ja kindlustustegevus,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
774,2020,Kinnisvaraalane tegevus,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
775,2020,"Kutse-, teadus- ja tehnikaalane tegevus",0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
776,2020,Haldus- ja abitegevused,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
777,2020,Avalik haldus ja riigikaitse,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
778,2020,Haridus,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
779,2020,Tervishoid ja sotsiaalhoolekanne,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
780,2020,"Kunst, meelelahutus ja vaba aeg",0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
781,2020,Muud teenindavad tegevused,0.0,Põlevkivi,tuhat t,14.53,eurot/t,0.0
783,2011,Põllumajandus,0.3,Tükkturvas,tuhat t,31.0,eurot/t,9.3
784,2011,Metsamajandus,0.2,Tükkturvas,tuhat t,31.0,eurot/t,6.2
785,2011,Kalapüük,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
786,2011,Põlevkivi kaevandamine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
787,2011,Turba tootmine ja muu kaevandamine,7.1,Tükkturvas,tuhat t,31.0,eurot/t,220.1
788,2011,"Toiduainete tootmine, joogitootmine",3.3,Tükkturvas,tuhat t,31.0,eurot/t,102.3
789,2011,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
790,2011,Puidutöötlemine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
791,2011,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
792,2011,Koksi ja puhastatud naftatoodete tootmine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
793,2011,keemia- ja farmaatsiatoodete tootmine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
794,2011,Kummi- ja plasttoodete tootmine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
795,2011,Muude mittemetalsetest mineraalidest toodete tootmine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
796,2011,Metallitootmine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
797,2011,Metalltoodete tootmine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
798,2011,"arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
799,2011,Mööblitootmine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
800,2011,Muu tootmine,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
801,2011,"Elektrienergia-, auru- ja kuumaveevarustus",5.8,Tükkturvas,tuhat t,31.0,eurot/t,179.8
802,2011,Veevarustus ja kanalisatsioon,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
803,2011,Jäätmetöötlus,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
804,2011,Ehitus,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
805,2011,Hulgi- ja jaekaubandus,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
806,2011,Maismaaveondus,0.1,Tükkturvas,tuhat t,31.0,eurot/t,3.1
807,2011,Veetransport,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
808,2011,Õhutansport,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
809,2011,"Laondus, posti- ja kulleriteenistus",0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
810,2011,Majutus ja toitlustus,0.2,Tükkturvas,tuhat t,31.0,eurot/t,6.2
811,2011,Info ja side,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
812,2011,Finants- ja kindlustustegevus,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
813,2011,Kinnisvaraalane tegevus,0.6,Tükkturvas,tuhat t,31.0,eurot/t,18.6
814,2011,"Kutse-, teadus- ja tehnikaalane tegevus",0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
815,2011,Haldus- ja abitegevused,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
816,2011,Avalik haldus ja riigikaitse,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
817,2011,Haridus,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
818,2011,Tervishoid ja sotsiaalhoolekanne,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
819,2011,"Kunst, meelelahutus ja vaba aeg",0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
820,2011,Muud teenindavad tegevused,0.0,Tükkturvas,tuhat t,31.0,eurot/t,0.0
822,2012,Põllumajandus,0.2,Tükkturvas,tuhat t,37.64,eurot/t,7.53
823,2012,Metsamajandus,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
824,2012,Kalapüük,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
825,2012,Põlevkivi kaevandamine,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
826,2012,Turba tootmine ja muu kaevandamine,11.9,Tükkturvas,tuhat t,37.64,eurot/t,447.92
827,2012,"Toiduainete tootmine, joogitootmine",4.3,Tükkturvas,tuhat t,37.64,eurot/t,161.85
828,2012,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
829,2012,Puidutöötlemine,3.5,Tükkturvas,tuhat t,37.64,eurot/t,131.74
830,2012,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
831,2012,Koksi ja puhastatud naftatoodete tootmine,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
832,2012,keemia- ja farmaatsiatoodete tootmine,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
833,2012,Kummi- ja plasttoodete tootmine,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
834,2012,Muude mittemetalsetest mineraalidest toodete tootmine,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
835,2012,Metallitootmine,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
836,2012,Metalltoodete tootmine,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
837,2012,"arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
838,2012,Mööblitootmine,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
839,2012,Muu tootmine,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
840,2012,"Elektrienergia-, auru- ja kuumaveevarustus",6.3,Tükkturvas,tuhat t,37.64,eurot/t,237.13
841,2012,Veevarustus ja kanalisatsioon,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
842,2012,Jäätmetöötlus,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
843,2012,Ehitus,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
844,2012,Hulgi- ja jaekaubandus,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
845,2012,Maismaaveondus,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
846,2012,Veetransport,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
847,2012,Õhutansport,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
848,2012,"Laondus, posti- ja kulleriteenistus",0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
849,2012,Majutus ja toitlustus,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
850,2012,Info ja side,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
851,2012,Finants- ja kindlustustegevus,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
852,2012,Kinnisvaraalane tegevus,1.0,Tükkturvas,tuhat t,37.64,eurot/t,37.64
853,2012,"Kutse-, teadus- ja tehnikaalane tegevus",0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
854,2012,Haldus- ja abitegevused,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
855,2012,Avalik haldus ja riigikaitse,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
856,2012,Haridus,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
857,2012,Tervishoid ja sotsiaalhoolekanne,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
858,2012,"Kunst, meelelahutus ja vaba aeg",0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
859,2012,Muud teenindavad tegevused,0.0,Tükkturvas,tuhat t,37.64,eurot/t,0.0
861,2013,Põllumajandus,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
862,2013,Metsamajandus,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
863,2013,Kalapüük,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
864,2013,Põlevkivi kaevandamine,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
865,2013,Turba tootmine ja muu kaevandamine,10.6,Tükkturvas,tuhat t,40.19,eurot/t,426.01
866,2013,"Toiduainete tootmine, joogitootmine",2.9,Tükkturvas,tuhat t,40.19,eurot/t,116.55
867,2013,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
868,2013,Puidutöötlemine,0.5,Tükkturvas,tuhat t,40.19,eurot/t,20.09
869,2013,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
870,2013,Koksi ja puhastatud naftatoodete tootmine,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
871,2013,keemia- ja farmaatsiatoodete tootmine,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
872,2013,Kummi- ja plasttoodete tootmine,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
873,2013,Muude mittemetalsetest mineraalidest toodete tootmine,0.1,Tükkturvas,tuhat t,40.19,eurot/t,4.02
874,2013,Metallitootmine,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
875,2013,Metalltoodete tootmine,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
876,2013,"arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
877,2013,Mööblitootmine,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
878,2013,Muu tootmine,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
879,2013,"Elektrienergia-, auru- ja kuumaveevarustus",8.0,Tükkturvas,tuhat t,40.19,eurot/t,321.52
880,2013,Veevarustus ja kanalisatsioon,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
881,2013,Jäätmetöötlus,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
882,2013,Ehitus,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
883,2013,Hulgi- ja jaekaubandus,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
884,2013,Maismaaveondus,0.3,Tükkturvas,tuhat t,40.19,eurot/t,12.06
885,2013,Veetransport,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
886,2013,Õhutansport,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
887,2013,"Laondus, posti- ja kulleriteenistus",0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
888,2013,Majutus ja toitlustus,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
889,2013,Info ja side,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
890,2013,Finants- ja kindlustustegevus,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
891,2013,Kinnisvaraalane tegevus,0.2,Tükkturvas,tuhat t,40.19,eurot/t,8.04
892,2013,"Kutse-, teadus- ja tehnikaalane tegevus",0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
893,2013,Haldus- ja abitegevused,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
894,2013,Avalik haldus ja riigikaitse,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
895,2013,Haridus,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
896,2013,Tervishoid ja sotsiaalhoolekanne,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
897,2013,"Kunst, meelelahutus ja vaba aeg",0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
898,2013,Muud teenindavad tegevused,0.0,Tükkturvas,tuhat t,40.19,eurot/t,0.0
900,2014,Põllumajandus,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
901,2014,Metsamajandus,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
902,2014,Kalapüük,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
903,2014,Põlevkivi kaevandamine,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
904,2014,Turba tootmine ja muu kaevandamine,9.6,Tükkturvas,tuhat t,40.27,eurot/t,386.59
905,2014,"Toiduainete tootmine, joogitootmine",3.5,Tükkturvas,tuhat t,40.27,eurot/t,140.95
906,2014,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
907,2014,Puidutöötlemine,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
908,2014,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
909,2014,Koksi ja puhastatud naftatoodete tootmine,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
910,2014,keemia- ja farmaatsiatoodete tootmine,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
911,2014,Kummi- ja plasttoodete tootmine,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
912,2014,Muude mittemetalsetest mineraalidest toodete tootmine,0.1,Tükkturvas,tuhat t,40.27,eurot/t,4.03
913,2014,Metallitootmine,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
914,2014,Metalltoodete tootmine,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
915,2014,"arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
916,2014,Mööblitootmine,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
917,2014,Muu tootmine,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
918,2014,"Elektrienergia-, auru- ja kuumaveevarustus",3.5,Tükkturvas,tuhat t,40.27,eurot/t,140.95
919,2014,Veevarustus ja kanalisatsioon,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
920,2014,Jäätmetöötlus,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
921,2014,Ehitus,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
922,2014,Hulgi- ja jaekaubandus,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
923,2014,Maismaaveondus,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
924,2014,Veetransport,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
925,2014,Õhutansport,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
926,2014,"Laondus, posti- ja kulleriteenistus",0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
927,2014,Majutus ja toitlustus,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
928,2014,Info ja side,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
929,2014,Finants- ja kindlustustegevus,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
930,2014,Kinnisvaraalane tegevus,0.4,Tükkturvas,tuhat t,40.27,eurot/t,16.11
931,2014,"Kutse-, teadus- ja tehnikaalane tegevus",0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
932,2014,Haldus- ja abitegevused,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
933,2014,Avalik haldus ja riigikaitse,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
934,2014,Haridus,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
935,2014,Tervishoid ja sotsiaalhoolekanne,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
936,2014,"Kunst, meelelahutus ja vaba aeg",0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
937,2014,Muud teenindavad tegevused,0.0,Tükkturvas,tuhat t,40.27,eurot/t,0.0
939,2015,Põllumajandus,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
940,2015,Metsamajandus,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
941,2015,Kalapüük,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
942,2015,Põlevkivi kaevandamine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
943,2015,Turba tootmine ja muu kaevandamine,9.2,Tükkturvas,tuhat t,39.0,eurot/t,358.8
944,2015,"Toiduainete tootmine, joogitootmine",3.9,Tükkturvas,tuhat t,39.0,eurot/t,152.1
945,2015,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
946,2015,Puidutöötlemine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
947,2015,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
948,2015,Koksi ja puhastatud naftatoodete tootmine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
949,2015,keemia- ja farmaatsiatoodete tootmine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
950,2015,Kummi- ja plasttoodete tootmine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
951,2015,Muude mittemetalsetest mineraalidest toodete tootmine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
952,2015,Metallitootmine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
953,2015,Metalltoodete tootmine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
954,2015,"arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
955,2015,Mööblitootmine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
956,2015,Muu tootmine,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
957,2015,"Elektrienergia-, auru- ja kuumaveevarustus",4.6,Tükkturvas,tuhat t,39.0,eurot/t,179.4
958,2015,Veevarustus ja kanalisatsioon,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
959,2015,Jäätmetöötlus,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
960,2015,Ehitus,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
961,2015,Hulgi- ja jaekaubandus,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
962,2015,Maismaaveondus,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
963,2015,Veetransport,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
964,2015,Õhutansport,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
965,2015,"Laondus, posti- ja kulleriteenistus",0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
966,2015,Majutus ja toitlustus,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
967,2015,Info ja side,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
968,2015,Finants- ja kindlustustegevus,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
969,2015,Kinnisvaraalane tegevus,0.6,Tükkturvas,tuhat t,39.0,eurot/t,23.4
970,2015,"Kutse-, teadus- ja tehnikaalane tegevus",0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
971,2015,Haldus- ja abitegevused,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
972,2015,Avalik haldus ja riigikaitse,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
973,2015,Haridus,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
974,2015,Tervishoid ja sotsiaalhoolekanne,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
975,2015,"Kunst, meelelahutus ja vaba aeg",0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
976,2015,Muud teenindavad tegevused,0.0,Tükkturvas,tuhat t,39.0,eurot/t,0.0
978,2016,Põllumajandus,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
979,2016,Metsamajandus,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
980,2016,Kalapüük,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
981,2016,Põlevkivi kaevandamine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
982,2016,Turba tootmine ja muu kaevandamine,10.6,Tükkturvas,tuhat t,40.67,eurot/t,431.1
983,2016,"Toiduainete tootmine, joogitootmine",1.1,Tükkturvas,tuhat t,40.67,eurot/t,44.74
984,2016,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
985,2016,Puidutöötlemine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
986,2016,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
987,2016,Koksi ja puhastatud naftatoodete tootmine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
988,2016,keemia- ja farmaatsiatoodete tootmine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
989,2016,Kummi- ja plasttoodete tootmine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
990,2016,Muude mittemetalsetest mineraalidest toodete tootmine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
991,2016,Metallitootmine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
992,2016,Metalltoodete tootmine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
993,2016,"arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
994,2016,Mööblitootmine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
995,2016,Muu tootmine,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
996,2016,"Elektrienergia-, auru- ja kuumaveevarustus",0.3,Tükkturvas,tuhat t,40.67,eurot/t,12.2
997,2016,Veevarustus ja kanalisatsioon,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
998,2016,Jäätmetöötlus,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
999,2016,Ehitus,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1000,2016,Hulgi- ja jaekaubandus,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1001,2016,Maismaaveondus,0.2,Tükkturvas,tuhat t,40.67,eurot/t,8.13
1002,2016,Veetransport,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1003,2016,Õhutansport,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1004,2016,"Laondus, posti- ja kulleriteenistus",0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1005,2016,Majutus ja toitlustus,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1006,2016,Info ja side,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1007,2016,Finants- ja kindlustustegevus,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1008,2016,Kinnisvaraalane tegevus,0.4,Tükkturvas,tuhat t,40.67,eurot/t,16.27
1009,2016,"Kutse-, teadus- ja tehnikaalane tegevus",0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1010,2016,Haldus- ja abitegevused,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1011,2016,Avalik haldus ja riigikaitse,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1012,2016,Haridus,1.8,Tükkturvas,tuhat t,40.67,eurot/t,73.21
1013,2016,Tervishoid ja sotsiaalhoolekanne,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1014,2016,"Kunst, meelelahutus ja vaba aeg",0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1015,2016,Muud teenindavad tegevused,0.0,Tükkturvas,tuhat t,40.67,eurot/t,0.0
1017,2017,Põllumajandus,0.0,Tükkturvas,tuhat t,34.01,eurot/t,0.0
1018,2017,Metsamajandus,0.0,Tükkturvas,tuhat t,34.01,eurot/t,0.0
1019,2017,Kalapüük,0.0,Tükkturvas,tuhat t,34.01,eurot/t,0.0
1020,2017,Põlevkivi kaevandamine,0.0,Tükkturvas,tuhat t,34.01,eurot/t,0.0
1021,2017,Turba tootmine ja muu kaevandamine,15.6,Tükkturvas,tuhat t,34.01,eurot/t,530.56
1022,2017,"Toiduainete tootmine, joogitootmine",0.0,Tükkturvas,tuhat t,34.01,eurot/t,0.0
